prod_nbr,fecha,mes,unidades_vendidas,precio_promedio,descuento_promedio,indicador_promocion,venta_neta,prod_nm,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,marca_fabricante,tipo_marca,estimated_unit_price,promociones_detectadas
50086324,2024-05-01,2024-05,2,43.02,0.0,0,86.04,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2024-06-01,2024-06,19,43.019473684210524,0.0,0,817.37,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2024-07-01,2024-07,7,43.019999999999996,0.0,0,301.14,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2024-08-01,2024-08,19,40.07421052631579,7.575,1,761.41,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,2.0
50086324,2024-09-01,2024-09,8,43.01875,0.0,0,344.15,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2024-10-01,2024-10,4,43.02,0.0,0,172.08,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2024-11-01,2024-11,5,43.02,0.0,0,215.10000000000002,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2024-12-01,2024-12,2,43.02,0.0,0,86.04,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-01-01,2025-01,8,43.018750000000004,0.0,0,344.15000000000003,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-02-01,2025-02,1,43.02,0.0,0,43.02,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-03-01,2025-03,2,43.02,0.0,0,86.04,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-05-01,2025-05,5,43.02,0.0,0,215.10000000000002,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-06-01,2025-06,16,43.02,0.0,0,688.32,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-07-01,2025-07,5,36.166000000000004,0.0,0,180.83,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-08-01,2025-08,36,41.849999999999994,0.0,0,1506.6,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-09-01,2025-09,9,43.01888888888889,0.0,0,387.17,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-10-01,2025-10,4,43.02,0.0,0,172.08,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-11-01,2025-11,4,44.61,0.0,0,178.44,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2025-12-01,2025-12,2,43.02,0.0,0,86.04,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2026-02-01,2026-02,1,43.02,0.0,0,43.02,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2026-03-01,2026-03,3,40.153333333333336,0.0,0,120.46000000000001,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086324,2026-04-01,2026-04,5,43.02,0.0,0,215.10000000000002,SOBRE VERTICAL C/BOTON V/COLOR,6,PAPEL,603,SOBRES,60302,SOBRES DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,43.02,
50086329,2024-01-01,2024-01,1,24.05,0.0,0,24.05,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2024-02-01,2024-02,1,24.05,0.0,0,24.05,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2024-06-01,2024-06,1,24.05,0.0,0,24.05,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2024-07-01,2024-07,4,24.05,0.0,0,96.2,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2024-08-01,2024-08,7,21.988571428571426,0.2,1,153.92,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,1.0
50086329,2024-09-01,2024-09,5,21.166,0.0,0,105.83,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2024-10-01,2024-10,7,19.928571428571427,0.0,0,139.5,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2024-11-01,2024-11,10,24.051,0.0,0,240.51,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2024-12-01,2024-12,6,24.051666666666666,0.0,0,144.31,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-01-01,2025-01,1,25.43,0.0,0,25.43,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-03-01,2025-03,1,25.43,0.0,0,25.43,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-05-01,2025-05,2,30.17,0.0,0,60.34,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-06-01,2025-06,3,30.17,0.0,0,90.51,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-07-01,2025-07,1,30.17,0.0,0,30.17,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-08-01,2025-08,21,30.171904761904763,0.0,0,633.61,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-09-01,2025-09,1,30.17,0.0,0,30.17,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-10-01,2025-10,1,30.17,0.0,0,30.17,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-11-01,2025-11,2,30.17,0.0,0,60.34,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2025-12-01,2025-12,1,30.17,0.0,0,30.17,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086329,2026-01-01,2026-01,4,30.1725,0.0,0,120.69,FOLDER DE POLIPROPILENO V/COL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,OFFICEMAX,Marca Externa,30.17,
50086663,2025-07-01,2025-07,4,1.2075,0.0,0,4.83,IMPRESION B&N HOJA COLOR 1-50,50,COPYMAX,5036,SERVICIO WALMART,503603,IMPRESION B/N,10295,SIN PROVEEDOR,,Marca Externa,1.205,
50086680,2024-07-01,2024-07,1,10.86,0.0,0,10.86,COPIA SPLASH HOJA DE COL 1-50,50,COPYMAX,5036,SERVICIO WALMART,503602,COPIAS COLOR,SIN PROVEEDOR,SIN PROVEEDOR,,Marca Externa,10.86,
50086950,2024-08-01,2024-08,1,2085.34,0.0,0,2085.34,DESPACHADOR DE AGUA ROYAL PISO,2,ELECTRONICOS,207,ELECTRODOMESTICOS Y LINEA BLANCA,20701,ELECTRODOMESTICOS,11161,ROYAL CONSUMER INFORMATION PRODUCTS,ROYAL,Marca Externa,2085.34,
50086950,2024-10-01,2024-10,1,2085.34,0.0,0,2085.34,DESPACHADOR DE AGUA ROYAL PISO,2,ELECTRONICOS,207,ELECTRODOMESTICOS Y LINEA BLANCA,20701,ELECTRODOMESTICOS,11161,ROYAL CONSUMER INFORMATION PRODUCTS,ROYAL,Marca Externa,2085.34,
50086950,2025-04-01,2025-04,7,2085.34,0.0,0,14597.380000000001,DESPACHADOR DE AGUA ROYAL PISO,2,ELECTRONICOS,207,ELECTRODOMESTICOS Y LINEA BLANCA,20701,ELECTRODOMESTICOS,11161,ROYAL CONSUMER INFORMATION PRODUCTS,ROYAL,Marca Externa,2085.34,
50086950,2025-11-01,2025-11,2,2085.34,0.0,0,4170.68,DESPACHADOR DE AGUA ROYAL PISO,2,ELECTRONICOS,207,ELECTRODOMESTICOS Y LINEA BLANCA,20701,ELECTRODOMESTICOS,11161,ROYAL CONSUMER INFORMATION PRODUCTS,ROYAL,Marca Externa,2085.34,
50087155,2024-06-01,2024-06,1,501.21,0.0,0,501.21,BOLIGRAFO CROSS AZUL BAILEY,10,ARTICULOS ESCOLARES,1017,PLUMAS Y LAPICEROS FINOS,101701,BOLIGRAFOS FINOS,11585,COMERCIALIZADORA AT CROSS,CROSS,Marca Externa,,
50087250,2024-06-01,2024-06,1,581.25,0.0,0,581.25,REGULADOR KOBLENZ ER-2000,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,775.0,
50087250,2025-01-01,2025-01,1,775.0,0.0,0,775.0,REGULADOR KOBLENZ ER-2000,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,775.0,
50087250,2025-05-01,2025-05,1,620.0,0.0,0,620.0,REGULADOR KOBLENZ ER-2000,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,775.0,
50087250,2025-12-01,2025-12,2,775.0,0.0,0,1550.0,REGULADOR KOBLENZ ER-2000,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,775.0,
50087252,2024-07-01,2024-07,1,1033.62,0.0,0,1033.62,REGULADOR KOBLENZ ER-2250,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,1033.62,
50087252,2025-07-01,2025-07,1,826.9,0.0,0,826.9,REGULADOR KOBLENZ ER-2250,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,1033.62,
50087252,2025-08-01,2025-08,1,826.9,0.0,0,826.9,REGULADOR KOBLENZ ER-2250,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,1033.62,
50087252,2025-09-01,2025-09,1,1033.62,0.0,0,1033.62,REGULADOR KOBLENZ ER-2250,2,ELECTRONICOS,203,ENERGIA,20301,NO BREAKS Y REGULADORES,10372,KOBLENZ ELECTRICA,KOBLENZ,Marca Externa,1033.62,
50087281,2024-02-01,2024-02,2,22.33,0.0,0,44.66,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,
50087281,2024-03-01,2024-03,1,22.33,0.0,0,22.33,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,
50087281,2024-04-01,2024-04,2,22.33,0.0,0,44.66,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,
50087281,2024-06-01,2024-06,2,22.33,0.0,0,44.66,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,
50087281,2024-07-01,2024-07,2,22.33,12.0,1,44.66,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,1.0
50087281,2024-10-01,2024-10,2,22.33,12.0,1,44.66,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,1.0
50087281,2025-02-01,2025-02,2,22.33,0.0,0,44.66,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,
50087281,2025-03-01,2025-03,3,22.33,0.0,0,66.99,GEL ANTIBACTERI SINBIOTIK 29ML,12,SEGURIDAD Y MANTENIMIENTO,1206,SALUD E HIGIENE,120601,EQUIPO MEDICO,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,22.33,
50087282,2024-11-01,2024-11,1,76.72,0.0,0,76.72,FUNDA GEL ANTIBATER SINBIOTIK,12,SEGURIDAD Y MANTENIMIENTO,1205,MANTENIMIENTO,120501,ARTICULOS DE LIMPIEZA,12287,SINBIOTIK PHARMA,SINBIOTIK,Marca Externa,38.36,
50087310,2024-08-01,2024-08,1,352.59,4.0,1,352.59,CARPETA EJECUTIVA CON CIERRE,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,11578,GRUPO TZIAN,CONSUMER B,Marca Externa,370.6,2.0
50087310,2025-06-01,2025-06,1,352.59,0.0,0,352.59,CARPETA EJECUTIVA CON CIERRE,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,11578,GRUPO TZIAN,CONSUMER B,Marca Externa,370.6,
50087310,2025-12-01,2025-12,1,370.6,0.0,0,370.6,CARPETA EJECUTIVA CON CIERRE,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,11578,GRUPO TZIAN,CONSUMER B,Marca Externa,370.6,
50087312,2024-06-01,2024-06,1,188.79,0.0,0,188.79,CARPETA EJECUTIVA TIPO PIEL,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,11578,GRUPO TZIAN,CONSUMER B,Marca Externa,214.66,
50087312,2024-09-01,2024-09,1,188.79,0.0,0,188.79,CARPETA EJECUTIVA TIPO PIEL,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,11578,GRUPO TZIAN,CONSUMER B,Marca Externa,214.66,
50087312,2026-01-01,2026-01,1,214.66,0.0,0,214.66,CARPETA EJECUTIVA TIPO PIEL,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,11578,GRUPO TZIAN,CONSUMER B,Marca Externa,214.66,
50087312,2026-04-01,2026-04,3,214.65666666666667,0.0,0,643.97,CARPETA EJECUTIVA TIPO PIEL,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,11578,GRUPO TZIAN,CONSUMER B,Marca Externa,214.66,
50087441,2024-03-01,2024-03,2,197.0,0.0,0,394.0,"PREESC-MATE 3, DIVERTITRAZOS",17,LIBROS,1701,ACADEMICOS,170103,LIBROS ESCOLARES,10865,EDICIONES LAROUSSE,LAROUSSE,Marca Externa,,
50087469,2024-02-01,2024-02,1,2671.55,0.0,0,2671.55,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50087469,2024-04-01,2024-04,1,2404.4,0.0,0,2404.4,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50087469,2024-06-01,2024-06,1,2537.97,0.0,0,2537.97,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50087469,2025-01-01,2025-01,2,2471.1850000000004,0.0,0,4942.370000000001,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50087469,2025-02-01,2025-02,1,2270.82,0.0,0,2270.82,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50087469,2025-08-01,2025-08,1,3007.76,0.0,0,3007.76,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50087469,2025-09-01,2025-09,1,3007.76,0.0,0,3007.76,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50087469,2026-03-01,2026-03,1,2861.21,0.0,0,2861.21,MULTIFUNCIONAL BROTHER DCP1617,15,IMPRESION,1502,EQUIPOS,150203,MULTIFUNCIONALES,10523,BROTHER INTERNATIONAL DE MEXICO,BROTHER,Marca Externa,2857.37,
50088198,2024-03-01,2024-03,1,14.22,0.0,0,14.22,BLOCK ESQ ENGOMADO 80H C7 68G,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,SIGEL,Marca Externa,,
50088198,2024-05-01,2024-05,1,14.22,0.0,0,14.22,BLOCK ESQ ENGOMADO 80H C7 68G,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,SIGEL,Marca Externa,,
50088199,2024-02-01,2024-02,1,17.83,0.0,0,17.83,BLOCK ESQ ENGOMADO C5 80H 68G,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,SIGEL,Marca Externa,,
50088200,2024-03-01,2024-03,1,23.71,0.0,0,23.71,BLOCK ESQ ENGOMADO RY 80H 68G,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,SIGEL,Marca Externa,,
50088253,2024-06-01,2024-06,2,75.0,0.0,0,150.0,LIBRO INGLES PARA PREESCOLAR,17,LIBROS,1701,ACADEMICOS,170103,LIBROS ESCOLARES,10865,EDICIONES LAROUSSE,LAROUSSE,Marca Externa,,
50088253,2025-07-01,2025-07,2,55.3,0.0,0,110.6,LIBRO INGLES PARA PREESCOLAR,17,LIBROS,1701,ACADEMICOS,170103,LIBROS ESCOLARES,10865,EDICIONES LAROUSSE,LAROUSSE,Marca Externa,,
50088253,2025-08-01,2025-08,1,79.0,0.0,0,79.0,LIBRO INGLES PARA PREESCOLAR,17,LIBROS,1701,ACADEMICOS,170103,LIBROS ESCOLARES,10865,EDICIONES LAROUSSE,LAROUSSE,Marca Externa,,
50088334,2024-03-01,2024-03,2,60.26,0.0,0,120.52,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2024-05-01,2024-05,1,60.26,0.0,0,60.26,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2024-09-01,2024-09,2,60.26,0.0,0,120.52,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2024-11-01,2024-11,1,60.26,0.0,0,60.26,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2024-12-01,2024-12,1,60.26,0.0,0,60.26,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2025-07-01,2025-07,1,80.17,0.0,0,80.17,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2025-08-01,2025-08,2,80.17,0.0,0,160.34,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2025-09-01,2025-09,3,80.17333333333333,0.0,0,240.52,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
50088334,2025-10-01,2025-10,1,80.17,0.0,0,80.17,TIRAS SUJ VELCRO USO RUDO 5PZS,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90904,TIRAS SUJETADORAS,10254,VELCRO DE MEXICO,VELCRO,Marca Externa,80.17,
