prod_nbr,store_nbr,mes,dept_nm,subdept_nm,class_nm,marca,tipo_marca,vendor_nm,qty,net_sale,venta_con_iva,utilidad,margen,precio_promedio,transacciones,fechas_venta,fecha_mes,precio
50011838,T017,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2439,33.19,1,1,2024-08-01,33.19
50011838,T019,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,23.23,26.95,3.11,0.1339,33.19,1,1,2024-08-01,23.23
50011838,T023,2024-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2024-01-01,33.19
50011838,T023,2024-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,3,99.57,115.5,24.27,0.2437,33.19,1,1,2024-02-01,33.19
50011838,T025,2024-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2439,33.19,1,1,2024-07-01,33.19
50011838,T027,2026-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.62,39.0,8.3,0.247,33.19,1,1,2026-04-01,33.62
50011838,T028,2024-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,66.38,77.0,16.18,0.2437,33.19,1,1,2024-10-01,33.19
50011838,T032,2024-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,28.21,32.72,5.61,0.1987,33.19,1,1,2024-01-01,28.21
50011838,T039,2024-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2024-09-01,33.19
50011838,T042,2025-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-01-01,33.19
50011838,T042,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-03-01,33.19
50011838,T050,2024-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2024-09-01,33.19
50011838,T050,2025-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-04-01,33.19
50011838,T052,2025-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-08-01,33.19
50011838,T053,2024-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2024-01-01,33.19
50011838,T053,2025-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-04-01,33.19
50011838,T057,2024-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,35.65,38.5,9.34,0.262,33.19,1,1,2024-01-01,35.65
50011838,T061,2024-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,35.65,38.5,9.39,0.2635,33.19,1,1,2024-03-01,35.65
50011838,T064,2024-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2024-10-01,33.19
50011838,T064,2025-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-02-01,33.19
50011838,T070,2024-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.11,0.2445,33.19,1,1,2024-02-01,33.19
50011838,T074,2025-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-09-01,33.19
50011838,T076,2026-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.62,39.0,8.3,0.247,33.19,1,1,2026-02-01,33.62
50011838,T080,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2024-08-01,33.19
50011838,T081,2024-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2439,33.19,1,1,2024-10-01,33.19
50011838,T081,2025-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-08-01,33.19
50011838,T087,2025-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.19,38.5,8.09,0.2437,33.19,1,1,2025-07-01,33.19
50011851,T001,2025-05,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,130.86,151.8,31.09,0.2376,65.43,1,1,2025-05-01,65.43
50011851,T012,2026-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,65.43,75.9,15.55,0.2376,65.43,1,1,2026-01-01,65.43
50011851,T036,2024-05,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,5,327.16,379.5,77.75,0.2377,65.43,1,1,2024-05-01,65.432
50011851,T036,2025-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,65.43,75.9,15.55,0.2376,65.43,1,1,2025-08-01,65.43
50011851,T053,2025-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,65.43,75.9,15.57,0.238,65.43,1,1,2025-01-01,65.43
50011851,T056,2026-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,68.1,79.0,16.88,0.2479,65.43,1,1,2026-01-01,68.1
50011852,T006,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,4,189.31,219.6,46.8,0.2472,47.33,1,1,2025-03-01,47.3275
50011852,T011,2025-11,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2472,47.33,1,1,2025-11-01,47.33
50011852,T014,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,94.66,109.8,23.41,0.2473,47.33,1,1,2024-08-01,47.33
50011852,T015,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,33.13,38.43,4.6,0.1388,47.33,1,1,2024-08-01,33.13
50011852,T017,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2472,47.33,1,1,2024-08-01,47.33
50011852,T027,2025-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2472,47.33,1,1,2025-08-01,47.33
50011852,T032,2024-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2472,47.33,1,1,2024-10-01,47.33
50011852,T033,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2473,47.33,1,1,2024-08-01,47.33
50011852,T033,2024-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,94.66,109.8,23.4,0.2472,47.33,1,1,2024-10-01,47.33
50011852,T034,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,5,236.64,274.5,58.49,0.2472,47.33,1,1,2025-03-01,47.327999999999996
50011852,T044,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2472,47.33,1,1,2025-03-01,47.33
50011852,T053,2024-05,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,15,709.91,823.5,175.85,0.2477,47.33,1,1,2024-05-01,47.32733333333333
50011852,T060,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2472,47.33,1,1,2025-03-01,47.33
50011852,T062,2024-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,7,331.29,384.3,81.89,0.2472,47.33,1,1,2024-10-01,47.32714285714286
50011852,T066,2025-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,47.33,54.9,11.7,0.2472,47.33,1,1,2025-08-01,47.33
50011852,T075,2025-05,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,94.66,109.8,23.4,0.2472,47.33,1,1,2025-05-01,47.33
50011852,T082,2024-05,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,4,189.31,219.6,46.86,0.2475,47.33,1,1,2024-05-01,47.3275
50011852,T082,2025-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,4,189.31,219.6,46.8,0.2472,47.33,1,1,2025-07-01,47.3275
50011853,T001,2025-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,57.27,66.43,7.64,0.1333,81.81,1,1,2025-07-01,57.27
50011853,T002,2025-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,147.26,170.82,31.630000000000003,0.2112,81.81,2,2,2025-08-01,73.63
50011853,T005,2025-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2025-01-01,81.81
50011853,T007,2024-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2024-10-01,81.81
50011853,T008,2024-05,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,7,572.67,664.3,139.44,0.2435,81.81,1,1,2024-05-01,81.80999999999999
50011853,T011,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,163.62,189.8,39.82,0.2434,81.81,1,1,2025-03-01,81.81
50011853,T011,2026-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,163.79,190.0,39.89,0.2436,81.81,1,1,2026-02-01,81.895
50011853,T014,2024-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2024-09-01,81.81
50011853,T017,2024-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2024-04-01,81.81
50011853,T018,2024-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,163.62,189.8,39.85,0.2436,81.81,1,1,2024-07-01,81.81
50011853,T021,2026-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.9,95.0,19.95,0.2436,81.81,1,1,2026-02-01,81.9
50011853,T022,2024-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2024-02-01,81.81
50011853,T023,2024-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,3,245.43,284.7,59.71,0.2433,81.81,1,1,2024-09-01,81.81
50011853,T027,2024-05,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,163.62,189.8,39.81,0.2433,81.81,1,1,2024-05-01,81.81
50011853,T028,2025-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2025-07-01,81.81
50011853,T030,2026-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.9,95.0,19.95,0.2436,81.81,1,1,2026-03-01,81.9
50011853,T031,2025-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.9,0.2433,81.81,1,1,2025-04-01,81.81
50011853,T033,2025-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,4,327.24,379.6,79.62,0.2433,81.81,1,1,2025-07-01,81.81
50011853,T035,2025-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2025-01-01,81.81
50011853,T036,2024-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,163.62,189.8,39.83,0.2434,81.81,1,1,2024-03-01,81.81
50011853,T036,2025-10,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2025-10-01,81.81
50011853,T038,2024-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,3,245.43,284.7,59.71,0.2433,81.81,1,1,2024-03-01,81.81
50011853,T040,2024-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2024-09-01,81.81
50011853,T040,2025-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2025-07-01,81.81
50011853,T044,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2434,81.81,1,1,2025-03-01,81.81
50011853,T049,2024-06,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2024-06-01,81.81
50011853,T062,2025-02,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,5,286.34,332.15,38.17,0.1333,81.81,1,1,2025-02-01,57.267999999999994
50011853,T064,2024-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,163.62,189.8,39.83,0.2434,81.81,1,1,2024-03-01,81.81
50011853,T071,2024-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2024-09-01,81.81
50011853,T080,2024-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2434,81.81,1,1,2024-04-01,81.81
50011853,T086,2026-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,81.81,94.9,19.91,0.2433,81.81,1,1,2026-01-01,81.81
50011854,T007,2024-09,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.42,0.2303,45.26,1,1,2024-09-01,45.26
50011854,T013,2026-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.35,0.2288,45.26,1,1,2026-01-01,45.26
50011854,T015,2025-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.35,0.2288,45.26,1,1,2025-04-01,45.26
50011854,T015,2026-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.69,53.0,10.57,0.2313,45.26,1,1,2026-03-01,45.69
50011854,T018,2024-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,90.52,105.0,20.71,0.2288,45.26,1,1,2024-08-01,45.26
50011854,T022,2025-03,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.35,0.2288,45.26,1,1,2025-03-01,45.26
50011854,T022,2025-12,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.35,0.2288,45.26,1,1,2025-12-01,45.26
50011854,T025,2024-04,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.35,0.2288,45.26,1,1,2024-04-01,45.26
50011854,T030,2026-01,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,6,271.55,315.0,62.13,0.2288,45.26,1,1,2026-01-01,45.25833333333333
50011854,T037,2024-11,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.37,0.2291,45.26,1,1,2024-11-01,45.26
50011854,T038,2024-07,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,45.26,52.5,10.36,0.2289,45.26,1,1,2024-07-01,45.26
50011854,T041,2025-06,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,2,90.52,105.0,20.71,0.22885,45.26,2,2,2025-06-01,45.26
50011854,T043,2025-08,CARPETAS,SEPARADORES,SEPARADORES PLASTICOS,CARDINAL,Marca Externa,LSC COMMUNICATIONS PENDAFLEX MEXICO,1,38.89,42.0,7.17,0.1844,45.26,1,1,2025-08-01,38.89
